run,depth,regime,role,step,checkpoint,baseline_full_accuracy,family,intervention,retained_pair_count,intervention_accuracy
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,generic_interaction,ablation,224,0.6930065155029297
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,all_non_addition,sufficiency,6328,0.008771242573857307
depth4_matched_control,4,control,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_control/step_300000.pt,0.45845407247543335,dc_only,sufficiency,0,0.008849557489156723
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,addition,sufficiency,56,1.0
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,addition,ablation,6328,0.01652439497411251
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,subtraction,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,subtraction,ablation,6328,0.9913854002952576
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,a_only,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,a_only,ablation,6328,0.9954577684402466
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,b_only,sufficiency,56,0.008849557489156723
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,b_only,ablation,6328,0.9940480589866638
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,generic_interaction,sufficiency,6160,0.020283499732613564
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,generic_interaction,ablation,224,0.9999216794967651
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,all_non_addition,sufficiency,6328,0.01652439497411251
depth4_matched_freeze,4,freeze,final,300000,checkpoints/depth4_matched_freeze_seed_0_from_126200_freeze/step_300000.pt,0.9888793230056763,dc_only,sufficiency,0,0.008849557489156723
