comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_full,target_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_full,reference_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_full,target_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_full,reference_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_addition_only,target_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_addition_only,reference_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_addition_only,target_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,reference_addition_only,reference_readout,1.0,1.0,0.9999998211860657,1.0000001192092896,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_full,target_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
within_run_reference,seed0_stable_muon,1,stable_muon,final,100000,checkpoints/seedstudy_stable_muon_seed_0/step_100000.pt,maximum_accuracy_reference,7000,checkpoints/seedstudy_stable_muon_seed_0/step_007000.pt,target_full,reference_readout,1.0,1.0,0.9999663829803467,0.9999924898147583,1.0
