step,branch_step,branch,stage_name,stage_kind,layer,stage_order,representative_k,representative_l,conjugate_k,conjugate_l,family,pair_power,rank,pair_power_fraction_total,pair_power_fraction_non_dc
300000,126200,control,layer_1_mlp_activation,mlp_activation,1,3,34,0,79,0,a_only,279.3265380859375,14,0.0007565029466627904,0.006153197993702548
300000,126200,control,layer_1_mlp_activation,mlp_activation,1,3,0,31,0,82,b_only,257.47802734375,15,0.0006973303994715409,0.005671903901900732
300000,126200,control,layer_1_mlp_activation,mlp_activation,1,3,31,0,82,0,a_only,257.47796630859375,16,0.0006973302341693972,0.005671902557376135
300000,126200,control,layer_1_mlp_activation,mlp_activation,1,3,0,7,0,106,b_only,254.94998168945312,17,0.0006904836673282984,0.00561621436536546
300000,126200,control,layer_1_mlp_activation,mlp_activation,1,3,7,0,106,0,a_only,254.949951171875,18,0.0006904835846772265,0.005616213693103161
300000,126200,control,layer_1_mlp_activation,mlp_activation,1,3,0,4,0,109,b_only,228.48876953125,19,0.0006188184932738689,0.005033308499426221
300000,126200,control,layer_1_mlp_activation,mlp_activation,1,3,4,0,109,0,a_only,228.48873901367188,20,0.0006188184106227971,0.005033307827163923
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,36,0,77,b_only,54.51042175292969,1,0.017233492949675737,0.27433569262563984
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,36,0,77,0,a_only,54.51041793823242,2,0.01723349174365758,0.2743356734273364
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,38,0,75,0,a_only,12.254419326782227,3,0.003874239866051326,0.06167306187751421
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,38,0,75,b_only,12.254417419433594,4,0.003874239263042247,0.0616730522783625
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,9,0,104,b_only,8.502250671386719,5,0.002687990154723832,0.042789447445181934
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,9,0,104,0,a_only,8.502249717712402,6,0.002687989853219293,0.04278944264560608
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,36,36,77,77,addition,4.107871055603027,7,0.0012987051759713636,0.020673765034575377
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,36,77,77,36,subtraction,4.08383846282959,8,0.001291107261576192,0.020552815723011177
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,41,0,72,0,a_only,1.2079100608825684,9,0.0003818812779034009,0.006079073185007753
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,41,0,72,b_only,1.2079097032546997,10,0.0003818811648391986,0.006079071385166807
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,27,0,86,0,a_only,0.9231953620910645,11,0.0002918686051610785,0.004646183811161187
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,27,0,86,b_only,0.9231946468353271,12,0.0002918683790326739,0.004646180211479296
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,39,0,74,0,a_only,0.7478097677230835,13,0.00023642037513792988,0.003763517213467625
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,39,0,74,b_only,0.747809648513794,14,0.00023642033744986245,0.0037635166135206433
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,45,0,68,0,a_only,0.6910848617553711,15,0.0002184867720648065,0.0034780366417283266
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,45,0,68,b_only,0.6910843849182129,16,0.00021848662131253676,0.0034780342419403988
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,2,0,111,b_only,0.598738431930542,17,0.00018929140912068502,0.0030132829125730765
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,2,0,111,0,a_only,0.598738431930542,18,0.00018929140912068502,0.0030132829125730765
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,0,37,0,76,b_only,0.5698532462120056,19,0.00018015934540841486,0.0028679118591875092
300000,126200,freeze,layer_1_mlp_activation,mlp_activation,1,3,37,0,76,0,a_only,0.5698529481887817,20,0.00018015925118824628,0.0028679103593200546
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,38,0,75,b_only,14065.310546875,1,0.009091953836890296,0.12811862025600387
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,38,0,75,0,a_only,14065.310546875,2,0.009091953836890296,0.12811862025600387
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,8,0,105,b_only,12785.984375,3,0.008264984929360748,0.11646544676567973
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,8,0,105,0,a_only,12785.984375,4,0.008264984929360748,0.11646544676567973
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,41,0,72,b_only,9567.451171875,5,0.006184493694717321,0.08714835263837462
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,41,0,72,0,a_only,9567.451171875,6,0.006184493694717321,0.08714835263837462
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,46,0,67,b_only,1007.3241577148438,7,0.0006511441542798063,0.009175551496489397
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,46,0,67,0,a_only,1007.3241577148438,8,0.0006511441542798063,0.009175551496489397
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,49,0,64,b_only,962.0239868164062,9,0.000621861682254804,0.008762919626504951
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,49,0,64,0,a_only,962.02392578125,10,0.0006218616428010841,0.008762919070545664
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,55,0,58,0,a_only,638.9473876953125,11,0.0004130218194448698,0.005820067566577059
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,55,0,58,b_only,638.9473266601562,12,0.00041302177999114986,0.005820067010617773
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,4,0,109,b_only,575.83935546875,13,0.00037222817227805543,0.005245226791537435
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,4,0,109,0,a_only,575.83935546875,14,0.00037222817227805543,0.005245226791537435
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,34,0,79,0,a_only,546.1993408203125,15,0.0003530685778979498,0.004975240731260276
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,34,0,79,b_only,546.19921875,16,0.00035306849899051,0.004975239619341704
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,45,0,68,b_only,538.5367431640625,17,0.00034811540008299096,0.004905443378686801
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,45,0,68,0,a_only,538.536376953125,18,0.00034811516336067137,0.004905440042931087
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,0,44,0,69,b_only,526.8155517578125,19,0.0003405387077075313,0.00479867695744636
300000,126200,control,layer_1_mlp_output,mlp_output,1,4,44,0,69,0,a_only,526.8153686523438,20,0.0003405385893463715,0.004798675289568503
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,36,0,77,b_only,139.10040283203125,1,0.011363055728578658,0.3263457233782242
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,36,0,77,0,a_only,139.10037231445312,2,0.011363053235610026,0.3263456517804365
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,38,0,75,0,a_only,19.82196044921875,3,0.0016192479435601474,0.04650462464430219
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,38,0,75,b_only,19.821958541870117,4,0.001619247787749608,0.04650462016944046
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,9,0,104,b_only,15.452454566955566,5,0.0012623047727595273,0.0362532556409033
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,9,0,104,0,a_only,15.45245361328125,6,0.0012623046948542574,0.036253253403472435
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,36,77,77,36,subtraction,7.055543422698975,7,0.0005763644926632332,0.016553125477915234
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,36,36,77,77,addition,5.72332763671875,8,0.00046753632315127826,0.013427592298140062
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,41,0,72,0,a_only,2.0372188091278076,9,0.0001664195817418388,0.0047795522687835365
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,41,0,72,b_only,2.0372183322906494,10,0.00016641954278920392,0.004779551150068104
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,27,0,86,0,a_only,1.9407981634140015,11,0.00015854301813508534,0.004553338219554186
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,27,0,86,b_only,1.9407974481582642,12,0.00015854295970613305,0.004553336541481038
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,37,0,76,b_only,1.1262297630310059,13,9.20012544892382e-05,0.0026422660123440315
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,37,0,76,0,a_only,1.126229166984558,14,9.20012057984446e-05,0.0026422646139497405
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,39,0,74,b_only,1.0767838954925537,15,8.796204153982775e-05,0.0025262602562040916
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,39,0,74,0,a_only,1.0767838954925537,16,8.796204153982775e-05,0.0025262602562040916
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,21,0,92,0,a_only,0.9825005531311035,17,8.026007338073112e-05,0.0023050605692224594
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,21,0,92,b_only,0.9825003147125244,18,8.026005390441368e-05,0.002305060009864743
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,13,0,100,b_only,0.9493880271911621,19,7.755512450992225e-05,0.0022273747321526764
300000,126200,freeze,layer_1_mlp_output,mlp_output,1,4,13,0,100,0,a_only,0.9493870735168457,20,7.755504660465251e-05,0.0022273724947218113
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,38,0,75,b_only,16111.87109375,1,0.009579525558636713,0.1299662808026563
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,38,0,75,0,a_only,16111.87109375,2,0.009579525558636713,0.1299662808026563
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,8,0,105,b_only,13836.5966796875,3,0.008226731132986246,0.11161279772918165
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,8,0,105,0,a_only,13836.5966796875,4,0.008226731132986246,0.11161279772918165
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,41,0,72,b_only,11212.908203125,5,0.006666782529072654,0.0904488353749961
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,41,0,72,0,a_only,11212.908203125,6,0.006666782529072654,0.0904488353749961
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,49,0,64,b_only,1070.31787109375,7,0.0006363716133494599,0.008633710645601695
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,49,0,64,0,a_only,1070.31787109375,8,0.0006363716133494599,0.008633710645601695
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,46,0,67,b_only,1069.9576416015625,9,0.0006361574341515687,0.008630804857250818
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,46,0,67,0,a_only,1069.95751953125,10,0.0006361573615730537,0.008630803872571608
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,55,0,58,0,a_only,685.4398193359375,11,0.00040753728912236973,0.005529094883814785
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,55,0,58,b_only,685.439697265625,12,0.0004075372165438547,0.005529093899135575
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,34,0,79,b_only,645.7445678710938,13,0.0003839359535759669,0.00520889345169104
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,34,0,79,0,a_only,645.7445068359375,14,0.0003839359172867094,0.005208892959351434
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,4,0,109,0,a_only,631.693603515625,15,0.00037558176731271407,0.005095551458799887
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,4,0,109,b_only,631.693359375,16,0.000375581622155684,0.005095549489441466
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,44,0,69,b_only,622.6077880859375,17,0.00037017967585956747,0.0050222608004657394
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,44,0,69,0,a_only,622.607421875,18,0.00037017945812402233,0.005022257846428107
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,45,0,68,b_only,607.7623291015625,19,0.00036135311233115894,0.004902510022931524
300000,126200,control,layer_1_post_block_residual,post_block_residual,1,5,45,0,68,0,a_only,607.7620849609375,20,0.0003613529671741288,0.004902508053573103
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,36,0,77,b_only,189.2923583984375,1,0.013289145846233839,0.30309130327366435
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,36,0,77,0,a_only,189.2923583984375,2,0.013289145846233839,0.30309130327366435
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,38,0,75,b_only,41.7894287109375,3,0.002933799428931539,0.06691243385746988
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,38,0,75,0,a_only,41.789424896240234,4,0.00293379916112322,0.0669124277494496
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,9,0,104,b_only,34.70411682128906,5,0.002436379755658717,0.05556756799545915
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,9,0,104,0,a_only,34.70411682128906,6,0.002436379755658717,0.05556756799545915
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,36,77,77,36,subtraction,7.055543422698975,7,0.000495329797578646,0.011297201162175464
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,36,36,77,77,addition,5.72332763671875,8,0.0004018024622528245,0.0091640827297632
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,41,0,72,b_only,2.365121841430664,9,0.00016604182736594124,0.003786987849828311
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,41,0,72,0,a_only,2.365121841430664,10,0.00016604182736594124,0.003786987849828311
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,27,0,86,0,a_only,2.1904051303863525,11,0.00015377595528062987,0.003507234794278945
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,27,0,86,b_only,2.190403938293457,12,0.00015377587159053015,0.0035072328855226043
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,39,0,74,b_only,1.3997175693511963,13,9.826625374644556e-05,0.002241200996696978
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,39,0,74,0,a_only,1.3997169733047485,14,9.82662119013957e-05,0.002241200042318808
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,37,0,76,b_only,1.3351523876190186,15,9.373349751747259e-05,0.0021378204627817313
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,37,0,76,0,a_only,1.3351519107818604,16,9.37334640414327e-05,0.002137819699279195
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,45,0,68,b_only,1.124798059463501,17,7.896570990102181e-05,0.0018010051364297185
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,45,0,68,0,a_only,1.124798059463501,18,7.896570990102181e-05,0.0018010051364297185
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,13,0,100,b_only,1.1197376251220703,19,7.8610445427709e-05,0.0017929024657638132
300000,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,13,0,100,0,a_only,1.1197373867034912,20,7.861042868968905e-05,0.0017929020840125453
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,41,0,72,b_only,1322727.25,1,0.10590899060490427,0.17766209451732265
300000,126200,control,layer_2_attention_output,attention_output,2,6,41,0,72,0,a_only,1161282.75,2,0.09298234678342598,0.1559776784607986
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,38,0,75,b_only,1012507.25,3,0.08107009274031926,0.1359948989853913
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,8,0,105,b_only,766685.375,4,0.061387466068906126,0.10297733683062699
300000,126200,control,layer_2_attention_output,attention_output,2,6,38,0,75,0,a_only,756658.0,5,0.060584587648833614,0.1016305100792989
300000,126200,control,layer_2_attention_output,attention_output,2,6,8,0,105,0,a_only,674024.875,6,0.05396826454875468,0.0905316428986222
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,25,0,88,b_only,37269.796875,7,0.002984142473122154,0.005005892314570268
300000,126200,control,layer_2_attention_output,attention_output,2,6,34,0,79,0,a_only,31984.73828125,8,0.0025609749448567178,0.004296029733745385
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,44,0,69,b_only,31671.91015625,9,0.002535927217933745,0.004254012227935758
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,34,0,79,b_only,30436.578125,10,0.002437015844866022,0.004088088621163301
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,24,0,89,b_only,29553.9140625,11,0.0023663421213885633,0.0039695336083298395
300000,126200,control,layer_2_attention_output,attention_output,2,6,24,0,89,0,a_only,29346.4609375,12,0.0023497316288878735,0.003941669544365281
300000,126200,control,layer_2_attention_output,attention_output,2,6,46,0,67,0,a_only,28453.099609375,13,0.0022782013897496268,0.003821677728429332
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,49,0,64,b_only,27841.59375,14,0.0022292389386355436,0.0037395433263549983
300000,126200,control,layer_2_attention_output,attention_output,2,6,49,0,64,0,a_only,27474.251953125,15,0.0021998263753773037,0.0036902038173696277
300000,126200,control,layer_2_attention_output,attention_output,2,6,0,46,0,67,b_only,26833.419921875,16,0.002148515817152259,0.0036041304708761116
300000,126200,control,layer_2_attention_output,attention_output,2,6,7,0,106,0,a_only,25404.873046875,17,0.002034133991599757,0.003412255214712246
300000,126200,control,layer_2_attention_output,attention_output,2,6,25,0,88,0,a_only,25084.546875,18,0.002008485906155374,0.003369230608827678
300000,126200,control,layer_2_attention_output,attention_output,2,6,31,0,82,0,a_only,24091.29296875,19,0.0019289574027354015,0.0032358217224742083
300000,126200,control,layer_2_attention_output,attention_output,2,6,44,0,69,0,a_only,23847.24609375,20,0.0019094168979249568,0.003203042569422884
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,38,0,75,0,a_only,4824.208984375,1,0.05905472370844906,0.2800706958829751
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,9,0,104,0,a_only,3600.468017578125,2,0.04407450935227883,0.2090260986730745
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,36,0,77,0,a_only,3439.45361328125,3,0.0421034792435854,0.199678365934989
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,0,36,0,77,b_only,1525.950927734375,4,0.01867966556214186,0.08858947437767485
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,0,38,0,75,b_only,1379.856201171875,5,0.016891272119744668,0.08010790737555765
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,0,9,0,104,b_only,1245.6099853515625,6,0.01524792018166513,0.07231420871817619
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,36,36,77,77,addition,51.667701721191406,7,0.0006324812751018947,0.002999581739223266
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,36,77,77,36,subtraction,49.23394775390625,8,0.0006026888949256062,0.0028582895254254817
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,39,0,74,0,a_only,38.75956726074219,9,0.00047446856947030053,0.0022501966664376207
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,36,75,77,38,generic_interaction,34.573020935058594,10,0.00042321968341320164,0.002007145640543388
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,45,0,68,0,a_only,32.829490661621094,11,0.00040187655775080714,0.001905924541176372
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,27,0,86,0,a_only,32.160430908203125,12,0.0003936863779699326,0.0018670821047616197
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,36,38,77,75,generic_interaction,31.89236831665039,13,0.00039040493590720483,0.0018515196619239376
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,41,0,72,0,a_only,31.69076919555664,14,0.0003879370949752266,0.0018398157729927168
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,0,2,0,111,b_only,30.958532333374023,15,0.00037897354349447783,0.0017973055732466291
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,0,41,0,72,b_only,29.290340423583984,16,0.00035855265943982826,0.0017004582619973684
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,18,0,95,0,a_only,25.75554847717285,17,0.00031528211240543095,0.00149524500456193
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,2,0,111,0,a_only,24.52594757080078,18,0.0003002301646078443,0.0014238602070497678
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,36,104,77,9,generic_interaction,24.3393497467041,19,0.0002979459594703144,0.001413027222281846
300000,126200,freeze,layer_2_attention_output,attention_output,2,6,47,0,66,0,a_only,22.87116241455078,20,0.0002799733970184429,0.0013277912283324626
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,41,0,72,b_only,1363866.25,1,0.09416792408823875,0.18084153393322303
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,41,0,72,0,a_only,1197101.75,2,0.08265369622563631,0.15872943314210294
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,38,0,75,b_only,1017039.25,3,0.07022131010922755,0.1348540870780362
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,38,0,75,0,a_only,761543.5,4,0.05258064747763327,0.10097668645798327
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,8,0,105,b_only,756750.625,5,0.052249724200395184,0.10034117629197528
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,8,0,105,0,a_only,663648.375,6,0.04582149444513566,0.08799630471630984
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,25,0,88,b_only,37070.69140625,7,0.002559539877346679,0.004915379860650851
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,34,0,79,0,a_only,32669.56640625,8,0.0022556649153386006,0.004331813696423342
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,34,0,79,b_only,30729.62109375,9,0.002121721705787932,0.004074587090765298
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,44,0,69,b_only,30177.9765625,10,0.002083633498573741,0.004001441910131109
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,24,0,89,b_only,29507.3125,11,0.002037327607122721,0.003912515361933009
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,24,0,89,0,a_only,29416.13671875,12,0.002031032390089939,0.003900425930041275
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,49,0,64,0,a_only,28809.79296875,13,0.0019891674841863156,0.003820027918989368
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,49,0,64,b_only,28724.0625,14,0.0019832482378721707,0.003808660507064948
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,46,0,67,0,a_only,28623.525390625,15,0.0019763066694568837,0.003795329812008459
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,46,0,67,b_only,27302.998046875,16,0.0018851310731235235,0.0036202347904515323
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,31,0,82,0,a_only,25718.208984375,17,0.0017757095692675765,0.0034101000466501556
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,7,0,106,0,a_only,25344.458984375,18,0.0017499040611189739,0.003360542750758757
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,25,0,88,0,a_only,25127.826171875,19,0.0017349466837056667,0.003331818372460835
300000,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,31,0,82,b_only,24456.85546875,20,0.0016886196203024135,0.003242851165319095
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,38,0,75,0,a_only,4857.44091796875,1,0.04273574193802926,0.2642026984476373
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,0,77,0,a_only,3975.276611328125,2,0.034974464592158964,0.21622060371407834
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,9,0,104,0,a_only,3609.5439453125,3,0.031756750347744195,0.19632791558804683
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,0,36,0,77,b_only,1943.580322265625,4,0.017099610369097205,0.10571392930231215
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,0,38,0,75,b_only,1445.857666015625,5,0.012720648822591107,0.07864212934004614
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,0,9,0,104,b_only,1263.10888671875,6,0.011112825937369683,0.06870217918035657
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,36,77,77,addition,55.620147705078125,7,0.0004893457931904754,0.0030252541121761805
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,77,77,36,subtraction,49.046932220458984,8,0.0004315146748304788,0.0026677281436996774
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,39,0,74,0,a_only,42.05222702026367,9,0.000369975291971008,0.002287276786710221
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,45,0,68,0,a_only,34.791236877441406,10,0.0003060931354613232,0.0018923418360783251
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,27,0,86,0,a_only,34.589508056640625,11,0.00030431832626183014,0.001881369536114147
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,75,77,38,generic_interaction,34.389747619628906,12,0.0003025608348934882,0.0018705042991729543
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,41,0,72,0,a_only,33.20255661010742,13,0.0002921159340761923,0.001805931394718665
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,38,77,75,generic_interaction,33.077293395996094,14,0.00029101386891822254,0.0017991181612191053
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,0,2,0,111,b_only,30.272525787353516,15,0.0002663375369270933,0.0016465631053293522
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,0,41,0,72,b_only,29.342514038085938,16,0.0002581552980100928,0.001595978524292955
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,104,77,9,generic_interaction,25.780590057373047,17,0.00022681750788288343,0.0014022407221740514
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,18,0,95,0,a_only,25.455181121826172,18,0.00022395456162605578,0.0013845412955989548
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,2,0,111,0,a_only,24.29177474975586,19,0.00021371891793517031,0.001321262069339073
300000,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,9,77,104,generic_interaction,23.660531997680664,20,0.00020816524722491126,0.0012869279330540925
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,41,0,72,b_only,6506068.0,1,0.07364580077074404,0.15443956163740497
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,41,0,72,0,a_only,5454457.0,2,0.06174203121372082,0.129476659028168
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,38,0,75,b_only,5176833.5,3,0.05859945647114564,0.12288649556227092
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,38,0,75,0,a_only,3702597.0,4,0.041911753919011384,0.08789140500836615
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,0,8,0,105,b_only,3664892.0,5,0.04148495006174139,0.08699637229866523
300000,126200,control,layer_2_mlp_activation,mlp_activation,2,8,8,0,105,0,a_only,2992039.5,6,0.03386855853876667,0.07102435277064431
