pair,seed,reference_role,reference_step,current_step,reference_test_accuracy,arm_group,arm,train_accuracy,heldout_accuracy,heldout_cross_entropy,heldout_minimum_margin,heldout_centered_reference_logit_relative_error,relative_head_change,head_change_norm
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,backward_ols,1.0,1.0,0.0003373935058689998,2.629913330078125,0.08346649759993618,4.428817108997928,3.5660907733450227
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,old_head_norm_matched,0.8775456919060052,0.7807361002349256,1.2590836283319617,-22.97735595703125,1.926604344422569,0.09589697309227223,0.0772163994402208
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,healthy_logit_distillation,1.0,1.0,0.0003373935058689998,2.629913330078125,0.08346649759993618,4.428817108997928,3.5660907733450227
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,random_correction_0,0.015404699738903394,0.015997315135921245,749.2515767302339,-1729.5092315673828,86.89423762402866,4.4908643697340755,3.6160513290818956
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,random_correction_1,0.018537859007832898,0.018458440541447588,629.8664011101097,-1864.0959547162056,76.92324080367374,4.490864370608259,3.6160513297857895
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,random_correction_2,0.01723237597911227,0.012976843047320729,687.8941803004599,-1572.1605987548828,78.95670157863579,4.4908643710455864,3.616051330137927
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_0,0.33968668407310704,0.2691576238952903,10.249498284951954,-75.98846435546875,3.07561019182108,0.13493276519364486,0.10864808302907335
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_1,0.008877284595300261,0.008837677592571876,34.74956668060591,-92.56109619140625,2.9695493102264634,0.13493276478015143,0.10864808269612775
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_2,0.008877284595300261,0.009061416265801543,32.4053417048198,-82.12017822265625,2.91641318063912,0.13493276550743313,0.10864808328173617
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_3,0.025326370757180156,0.022150128649737106,27.551829043785553,-94.80474853515625,3.1069380120876424,0.13493276558388498,0.10864808334329532
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_4,0.021409921671018278,0.016556661818995413,27.126704444490038,-69.3712158203125,2.8114465344291704,0.1349327652205351,0.1086480830507254
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_5,0.2485639686684073,0.17429242644591117,12.246427315399275,-67.2227783203125,2.803986908789628,0.1349327650711494,0.10864808293043979
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_6,0.10783289817232376,0.07193198344333818,18.705057836574223,-79.07244873046875,2.9265618567395086,0.1349327653175489,0.10864808312884107
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_7,0.10234986945169713,0.06991833538427117,18.433404835497605,-75.67388916015625,3.0138332602256797,0.1349327650742824,0.10864808293296249
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,orthogonal_size_control,random_orthogonal_size_8,0.3827676240208877,0.27754782414140283,9.002127890692643,-45.59259033203125,2.6733796236678495,0.1349327648694231,0.10864808276800945
